uid treatment rep update task count partner
Grid1_20 Grid1 20 4450 NOT 2774 Host
Grid1_20 Grid1 20 4450 NOT 738 Parasite
Grid1_20 Grid1 20 4450 NAND 5 Host
Grid1_20 Grid1 20 4450 NAND 5 Parasite
Grid1_20 Grid1 20 4450 AND 1 Host
Grid1_20 Grid1 20 4450 AND 1 Parasite
Grid1_20 Grid1 20 4450 ORN 0 Host
Grid1_20 Grid1 20 4450 ORN 0 Parasite
Grid1_20 Grid1 20 4450 OR 0 Host
Grid1_20 Grid1 20 4450 OR 1 Parasite
Grid1_20 Grid1 20 4450 ANDN 0 Host
Grid1_20 Grid1 20 4450 ANDN 0 Parasite
Grid1_20 Grid1 20 4450 NOR 0 Host
Grid1_20 Grid1 20 4450 NOR 0 Parasite
Grid1_20 Grid1 20 4450 XOR 0 Host
Grid1_20 Grid1 20 4450 XOR 0 Parasite
Grid1_20 Grid1 20 4450 EQU 0 Host
Grid1_20 Grid1 20 4450 EQU 0 Parasite
Grid1_20 Grid1 20 4500 NOT 2749 Host
Grid1_20 Grid1 20 4500 NOT 756 Parasite
Grid1_20 Grid1 20 4500 NAND 5 Host
Grid1_20 Grid1 20 4500 NAND 4 Parasite
Grid1_20 Grid1 20 4500 AND 0 Host
Grid1_20 Grid1 20 4500 AND 0 Parasite
Grid1_20 Grid1 20 4500 ORN 1 Host
Grid1_20 Grid1 20 4500 ORN 0 Parasite
Grid1_20 Grid1 20 4500 OR 1 Host
Grid1_20 Grid1 20 4500 OR 0 Parasite
Grid1_20 Grid1 20 4500 ANDN 1 Host
Grid1_20 Grid1 20 4500 ANDN 0 Parasite
Grid1_20 Grid1 20 4500 NOR 0 Host
Grid1_20 Grid1 20 4500 NOR 0 Parasite
Grid1_20 Grid1 20 4500 XOR 0 Host
Grid1_20 Grid1 20 4500 XOR 0 Parasite
Grid1_20 Grid1 20 4500 EQU 0 Host
Grid1_20 Grid1 20 4500 EQU 0 Parasite
Grid1_20 Grid1 20 4550 NOT 2750 Host
Grid1_20 Grid1 20 4550 NOT 756 Parasite
Grid1_20 Grid1 20 4550 NAND 6 Host
Grid1_20 Grid1 20 4550 NAND 10 Parasite
Grid1_20 Grid1 20 4550 AND 1 Host
Grid1_20 Grid1 20 4550 AND 0 Parasite
Grid1_20 Grid1 20 4550 ORN 0 Host
Grid1_20 Grid1 20 4550 ORN 0 Parasite
Grid1_20 Grid1 20 4550 OR 0 Host
Grid1_20 Grid1 20 4550 OR 0 Parasite
Grid1_20 Grid1 20 4550 ANDN 0 Host
Grid1_20 Grid1 20 4550 ANDN 0 Parasite
Grid1_20 Grid1 20 4550 NOR 0 Host
Grid1_20 Grid1 20 4550 NOR 0 Parasite
Grid1_20 Grid1 20 4550 XOR 0 Host
Grid1_20 Grid1 20 4550 XOR 0 Parasite
Grid1_20 Grid1 20 4550 EQU 0 Host
Grid1_20 Grid1 20 4550 EQU 0 Parasite
Grid1_20 Grid1 20 4600 NOT 2750 Host
Grid1_20 Grid1 20 4600 NOT 773 Parasite
Grid1_20 Grid1 20 4600 NAND 5 Host
Grid1_20 Grid1 20 4600 NAND 8 Parasite
Grid1_20 Grid1 20 4600 AND 0 Host
Grid1_20 Grid1 20 4600 AND 2 Parasite
Grid1_20 Grid1 20 4600 ORN 1 Host
Grid1_20 Grid1 20 4600 ORN 0 Parasite
Grid1_20 Grid1 20 4600 OR 1 Host
Grid1_20 Grid1 20 4600 OR 1 Parasite
Grid1_20 Grid1 20 4600 ANDN 0 Host
Grid1_20 Grid1 20 4600 ANDN 0 Parasite
Grid1_20 Grid1 20 4600 NOR 0 Host
Grid1_20 Grid1 20 4600 NOR 0 Parasite
Grid1_20 Grid1 20 4600 XOR 0 Host
Grid1_20 Grid1 20 4600 XOR 0 Parasite
Grid1_20 Grid1 20 4600 EQU 0 Host
Grid1_20 Grid1 20 4600 EQU 0 Parasite
Grid1_20 Grid1 20 4650 NOT 2678 Host
Grid1_20 Grid1 20 4650 NOT 769 Parasite
Grid1_20 Grid1 20 4650 NAND 8 Host
Grid1_20 Grid1 20 4650 NAND 12 Parasite
Grid1_20 Grid1 20 4650 AND 0 Host
Grid1_20 Grid1 20 4650 AND 0 Parasite
Grid1_20 Grid1 20 4650 ORN 1 Host
Grid1_20 Grid1 20 4650 ORN 0 Parasite
Grid1_20 Grid1 20 4650 OR 0 Host
Grid1_20 Grid1 20 4650 OR 0 Parasite
Grid1_20 Grid1 20 4650 ANDN 1 Host
Grid1_20 Grid1 20 4650 ANDN 0 Parasite
Grid1_20 Grid1 20 4650 NOR 2 Host
Grid1_20 Grid1 20 4650 NOR 0 Parasite
Grid1_20 Grid1 20 4650 XOR 0 Host
Grid1_20 Grid1 20 4650 XOR 0 Parasite
Grid1_20 Grid1 20 4650 EQU 0 Host
Grid1_20 Grid1 20 4650 EQU 0 Parasite
Grid1_20 Grid1 20 4700 NOT 2700 Host
Grid1_20 Grid1 20 4700 NOT 790 Parasite
Grid1_20 Grid1 20 4700 NAND 5 Host
Grid1_20 Grid1 20 4700 NAND 15 Parasite
Grid1_20 Grid1 20 4700 AND 0 Host
Grid1_20 Grid1 20 4700 AND 0 Parasite
Grid1_20 Grid1 20 4700 ORN 1 Host
Grid1_20 Grid1 20 4700 ORN 1 Parasite
Grid1_20 Grid1 20 4700 OR 2 Host
Grid1_20 Grid1 20 4700 OR 1 Parasite
Grid1_20 Grid1 20 4700 ANDN 0 Host
Grid1_20 Grid1 20 4700 ANDN 0 Parasite
Grid1_20 Grid1 20 4700 NOR 1 Host
Grid1_20 Grid1 20 4700 NOR 0 Parasite
Grid1_20 Grid1 20 4700 XOR 0 Host
Grid1_20 Grid1 20 4700 XOR 0 Parasite
Grid1_20 Grid1 20 4700 EQU 0 Host
Grid1_20 Grid1 20 4700 EQU 0 Parasite
Grid1_20 Grid1 20 4750 NOT 2679 Host
Grid1_20 Grid1 20 4750 NOT 782 Parasite
Grid1_20 Grid1 20 4750 NAND 5 Host
Grid1_20 Grid1 20 4750 NAND 11 Parasite
Grid1_20 Grid1 20 4750 AND 1 Host
Grid1_20 Grid1 20 4750 AND 0 Parasite
Grid1_20 Grid1 20 4750 ORN 2 Host
Grid1_20 Grid1 20 4750 ORN 1 Parasite
Grid1_20 Grid1 20 4750 OR 2 Host
Grid1_20 Grid1 20 4750 OR 0 Parasite
Grid1_20 Grid1 20 4750 ANDN 0 Host
Grid1_20 Grid1 20 4750 ANDN 0 Parasite
Grid1_20 Grid1 20 4750 NOR 0 Host
Grid1_20 Grid1 20 4750 NOR 0 Parasite
Grid1_20 Grid1 20 4750 XOR 0 Host
Grid1_20 Grid1 20 4750 XOR 0 Parasite
Grid1_20 Grid1 20 4750 EQU 0 Host
Grid1_20 Grid1 20 4750 EQU 0 Parasite
Grid1_20 Grid1 20 4800 NOT 2701 Host
Grid1_20 Grid1 20 4800 NOT 763 Parasite
Grid1_20 Grid1 20 4800 NAND 6 Host
Grid1_20 Grid1 20 4800 NAND 7 Parasite
Grid1_20 Grid1 20 4800 AND 0 Host
Grid1_20 Grid1 20 4800 AND 0 Parasite
Grid1_20 Grid1 20 4800 ORN 0 Host
Grid1_20 Grid1 20 4800 ORN 1 Parasite
Grid1_20 Grid1 20 4800 OR 0 Host
Grid1_20 Grid1 20 4800 OR 1 Parasite
Grid1_20 Grid1 20 4800 ANDN 0 Host
Grid1_20 Grid1 20 4800 ANDN 0 Parasite
Grid1_20 Grid1 20 4800 NOR 0 Host
Grid1_20 Grid1 20 4800 NOR 0 Parasite
Grid1_20 Grid1 20 4800 XOR 0 Host
Grid1_20 Grid1 20 4800 XOR 0 Parasite
Grid1_20 Grid1 20 4800 EQU 0 Host
Grid1_20 Grid1 20 4800 EQU 0 Parasite
Grid1_20 Grid1 20 4850 NOT 2676 Host
Grid1_20 Grid1 20 4850 NOT 744 Parasite
Grid1_20 Grid1 20 4850 NAND 8 Host
Grid1_20 Grid1 20 4850 NAND 5 Parasite
Grid1_20 Grid1 20 4850 AND 1 Host
Grid1_20 Grid1 20 4850 AND 0 Parasite
Grid1_20 Grid1 20 4850 ORN 1 Host
Grid1_20 Grid1 20 4850 ORN 1 Parasite
Grid1_20 Grid1 20 4850 OR 3 Host
Grid1_20 Grid1 20 4850 OR 0 Parasite
Grid1_20 Grid1 20 4850 ANDN 0 Host
Grid1_20 Grid1 20 4850 ANDN 1 Parasite
Grid1_20 Grid1 20 4850 NOR 0 Host
Grid1_20 Grid1 20 4850 NOR 0 Parasite
Grid1_20 Grid1 20 4850 XOR 0 Host
Grid1_20 Grid1 20 4850 XOR 0 Parasite
Grid1_20 Grid1 20 4850 EQU 0 Host
Grid1_20 Grid1 20 4850 EQU 0 Parasite
Grid1_20 Grid1 20 4900 NOT 2687 Host
Grid1_20 Grid1 20 4900 NOT 732 Parasite
Grid1_20 Grid1 20 4900 NAND 5 Host
Grid1_20 Grid1 20 4900 NAND 5 Parasite
Grid1_20 Grid1 20 4900 AND 0 Host
Grid1_20 Grid1 20 4900 AND 0 Parasite
Grid1_20 Grid1 20 4900 ORN 0 Host
Grid1_20 Grid1 20 4900 ORN 0 Parasite
Grid1_20 Grid1 20 4900 OR 0 Host
Grid1_20 Grid1 20 4900 OR 1 Parasite
Grid1_20 Grid1 20 4900 ANDN 3 Host
Grid1_20 Grid1 20 4900 ANDN 0 Parasite
Grid1_20 Grid1 20 4900 NOR 0 Host
Grid1_20 Grid1 20 4900 NOR 0 Parasite
Grid1_20 Grid1 20 4900 XOR 0 Host
Grid1_20 Grid1 20 4900 XOR 0 Parasite
Grid1_20 Grid1 20 4900 EQU 0 Host
Grid1_20 Grid1 20 4900 EQU 0 Parasite
Grid1_20 Grid1 20 4950 NOT 2653 Host
Grid1_20 Grid1 20 4950 NOT 715 Parasite
Grid1_20 Grid1 20 4950 NAND 5 Host
Grid1_20 Grid1 20 4950 NAND 6 Parasite
Grid1_20 Grid1 20 4950 AND 0 Host
Grid1_20 Grid1 20 4950 AND 1 Parasite
Grid1_20 Grid1 20 4950 ORN 1 Host
Grid1_20 Grid1 20 4950 ORN 0 Parasite
Grid1_20 Grid1 20 4950 OR 0 Host
Grid1_20 Grid1 20 4950 OR 0 Parasite
Grid1_20 Grid1 20 4950 ANDN 1 Host
Grid1_20 Grid1 20 4950 ANDN 0 Parasite
Grid1_20 Grid1 20 4950 NOR 0 Host
Grid1_20 Grid1 20 4950 NOR 0 Parasite
Grid1_20 Grid1 20 4950 XOR 0 Host
Grid1_20 Grid1 20 4950 XOR 0 Parasite
Grid1_20 Grid1 20 4950 EQU 0 Host
Grid1_20 Grid1 20 4950 EQU 0 Parasite
Grid1_20 Grid1 20 5000 NOT 2698 Host
Grid1_20 Grid1 20 5000 NOT 727 Parasite
Grid1_20 Grid1 20 5000 NAND 5 Host
Grid1_20 Grid1 20 5000 NAND 9 Parasite
Grid1_20 Grid1 20 5000 AND 0 Host
Grid1_20 Grid1 20 5000 AND 0 Parasite
Grid1_20 Grid1 20 5000 ORN 0 Host
Grid1_20 Grid1 20 5000 ORN 0 Parasite
Grid1_20 Grid1 20 5000 OR 0 Host
Grid1_20 Grid1 20 5000 OR 0 Parasite
Grid1_20 Grid1 20 5000 ANDN 0 Host
Grid1_20 Grid1 20 5000 ANDN 0 Parasite
Grid1_20 Grid1 20 5000 NOR 0 Host
Grid1_20 Grid1 20 5000 NOR 0 Parasite
Grid1_20 Grid1 20 5000 XOR 0 Host
Grid1_20 Grid1 20 5000 XOR 0 Parasite
Grid1_20 Grid1 20 5000 EQU 0 Host
Grid1_20 Grid1 20 5000 EQU 0 Parasite
Grid1_20 Grid1 20 5050 NOT 2661 Host
Grid1_20 Grid1 20 5050 NOT 717 Parasite
Grid1_20 Grid1 20 5050 NAND 5 Host
Grid1_20 Grid1 20 5050 NAND 7 Parasite
Grid1_20 Grid1 20 5050 AND 0 Host
Grid1_20 Grid1 20 5050 AND 0 Parasite
Grid1_20 Grid1 20 5050 ORN 0 Host
Grid1_20 Grid1 20 5050 ORN 0 Parasite
Grid1_20 Grid1 20 5050 OR 0 Host
Grid1_20 Grid1 20 5050 OR 2 Parasite
Grid1_20 Grid1 20 5050 ANDN 0 Host
Grid1_20 Grid1 20 5050 ANDN 0 Parasite
Grid1_20 Grid1 20 5050 NOR 0 Host
Grid1_20 Grid1 20 5050 NOR 0 Parasite
Grid1_20 Grid1 20 5050 XOR 0 Host
Grid1_20 Grid1 20 5050 XOR 0 Parasite
Grid1_20 Grid1 20 5050 EQU 0 Host
Grid1_20 Grid1 20 5050 EQU 0 Parasite
Grid1_20 Grid1 20 5100 NOT 2660 Host
Grid1_20 Grid1 20 5100 NOT 722 Parasite
Grid1_20 Grid1 20 5100 NAND 5 Host
Grid1_20 Grid1 20 5100 NAND 7 Parasite
Grid1_20 Grid1 20 5100 AND 0 Host
Grid1_20 Grid1 20 5100 AND 0 Parasite
Grid1_20 Grid1 20 5100 ORN 1 Host
Grid1_20 Grid1 20 5100 ORN 0 Parasite
Grid1_20 Grid1 20 5100 OR 3 Host
Grid1_20 Grid1 20 5100 OR 0 Parasite
Grid1_20 Grid1 20 5100 ANDN 1 Host
Grid1_20 Grid1 20 5100 ANDN 0 Parasite
Grid1_20 Grid1 20 5100 NOR 0 Host
Grid1_20 Grid1 20 5100 NOR 0 Parasite
Grid1_20 Grid1 20 5100 XOR 0 Host
Grid1_20 Grid1 20 5100 XOR 0 Parasite
Grid1_20 Grid1 20 5100 EQU 0 Host
Grid1_20 Grid1 20 5100 EQU 0 Parasite
Grid1_20 Grid1 20 5150 NOT 2690 Host
Grid1_20 Grid1 20 5150 NOT 719 Parasite
Grid1_20 Grid1 20 5150 NAND 9 Host
Grid1_20 Grid1 20 5150 NAND 7 Parasite
Grid1_20 Grid1 20 5150 AND 1 Host
Grid1_20 Grid1 20 5150 AND 0 Parasite
Grid1_20 Grid1 20 5150 ORN 1 Host
Grid1_20 Grid1 20 5150 ORN 0 Parasite
Grid1_20 Grid1 20 5150 OR 0 Host
Grid1_20 Grid1 20 5150 OR 1 Parasite
Grid1_20 Grid1 20 5150 ANDN 0 Host
Grid1_20 Grid1 20 5150 ANDN 2 Parasite
Grid1_20 Grid1 20 5150 NOR 0 Host
Grid1_20 Grid1 20 5150 NOR 0 Parasite
Grid1_20 Grid1 20 5150 XOR 0 Host
Grid1_20 Grid1 20 5150 XOR 0 Parasite
Grid1_20 Grid1 20 5150 EQU 0 Host
Grid1_20 Grid1 20 5150 EQU 0 Parasite
Grid1_20 Grid1 20 5200 NOT 2657 Host
Grid1_20 Grid1 20 5200 NOT 698 Parasite
Grid1_20 Grid1 20 5200 NAND 5 Host
Grid1_20 Grid1 20 5200 NAND 8 Parasite
Grid1_20 Grid1 20 5200 AND 1 Host
Grid1_20 Grid1 20 5200 AND 0 Parasite
Grid1_20 Grid1 20 5200 ORN 3 Host
Grid1_20 Grid1 20 5200 ORN 1 Parasite
Grid1_20 Grid1 20 5200 OR 1 Host
Grid1_20 Grid1 20 5200 OR 1 Parasite
Grid1_20 Grid1 20 5200 ANDN 0 Host
Grid1_20 Grid1 20 5200 ANDN 0 Parasite
Grid1_20 Grid1 20 5200 NOR 0 Host
Grid1_20 Grid1 20 5200 NOR 0 Parasite
Grid1_20 Grid1 20 5200 XOR 0 Host
Grid1_20 Grid1 20 5200 XOR 0 Parasite
Grid1_20 Grid1 20 5200 EQU 0 Host
Grid1_20 Grid1 20 5200 EQU 0 Parasite
Grid1_20 Grid1 20 5250 NOT 2631 Host
Grid1_20 Grid1 20 5250 NOT 723 Parasite
Grid1_20 Grid1 20 5250 NAND 5 Host
Grid1_20 Grid1 20 5250 NAND 7 Parasite
Grid1_20 Grid1 20 5250 AND 1 Host
Grid1_20 Grid1 20 5250 AND 0 Parasite
Grid1_20 Grid1 20 5250 ORN 1 Host
Grid1_20 Grid1 20 5250 ORN 0 Parasite
Grid1_20 Grid1 20 5250 OR 2 Host
Grid1_20 Grid1 20 5250 OR 0 Parasite
Grid1_20 Grid1 20 5250 ANDN 0 Host
Grid1_20 Grid1 20 5250 ANDN 1 Parasite
Grid1_20 Grid1 20 5250 NOR 0 Host
Grid1_20 Grid1 20 5250 NOR 0 Parasite
Grid1_20 Grid1 20 5250 XOR 0 Host
Grid1_20 Grid1 20 5250 XOR 0 Parasite
Grid1_20 Grid1 20 5250 EQU 0 Host
Grid1_20 Grid1 20 5250 EQU 0 Parasite
Grid1_20 Grid1 20 5300 NOT 2684 Host
Grid1_20 Grid1 20 5300 NOT 707 Parasite
Grid1_20 Grid1 20 5300 NAND 5 Host
Grid1_20 Grid1 20 5300 NAND 9 Parasite
Grid1_20 Grid1 20 5300 AND 0 Host
Grid1_20 Grid1 20 5300 AND 1 Parasite
Grid1_20 Grid1 20 5300 ORN 1 Host
Grid1_20 Grid1 20 5300 ORN 1 Parasite
Grid1_20 Grid1 20 5300 OR 3 Host
Grid1_20 Grid1 20 5300 OR 1 Parasite
Grid1_20 Grid1 20 5300 ANDN 0 Host
Grid1_20 Grid1 20 5300 ANDN 0 Parasite
Grid1_20 Grid1 20 5300 NOR 0 Host
Grid1_20 Grid1 20 5300 NOR 0 Parasite
Grid1_20 Grid1 20 5300 XOR 0 Host
Grid1_20 Grid1 20 5300 XOR 0 Parasite
Grid1_20 Grid1 20 5300 EQU 0 Host
Grid1_20 Grid1 20 5300 EQU 0 Parasite
Grid1_20 Grid1 20 5350 NOT 2620 Host
Grid1_20 Grid1 20 5350 NOT 705 Parasite
Grid1_20 Grid1 20 5350 NAND 6 Host
Grid1_20 Grid1 20 5350 NAND 8 Parasite
Grid1_20 Grid1 20 5350 AND 0 Host
Grid1_20 Grid1 20 5350 AND 0 Parasite
Grid1_20 Grid1 20 5350 ORN 0 Host
Grid1_20 Grid1 20 5350 ORN 2 Parasite
Grid1_20 Grid1 20 5350 OR 0 Host
Grid1_20 Grid1 20 5350 OR 1 Parasite
Grid1_20 Grid1 20 5350 ANDN 0 Host
Grid1_20 Grid1 20 5350 ANDN 1 Parasite
Grid1_20 Grid1 20 5350 NOR 0 Host
Grid1_20 Grid1 20 5350 NOR 0 Parasite
Grid1_20 Grid1 20 5350 XOR 0 Host
Grid1_20 Grid1 20 5350 XOR 0 Parasite
Grid1_20 Grid1 20 5350 EQU 0 Host
Grid1_20 Grid1 20 5350 EQU 0 Parasite
Grid1_20 Grid1 20 5400 NOT 2616 Host
Grid1_20 Grid1 20 5400 NOT 686 Parasite
Grid1_20 Grid1 20 5400 NAND 5 Host
Grid1_20 Grid1 20 5400 NAND 12 Parasite
Grid1_20 Grid1 20 5400 AND 1 Host
Grid1_20 Grid1 20 5400 AND 0 Parasite
Grid1_20 Grid1 20 5400 ORN 1 Host
Grid1_20 Grid1 20 5400 ORN 1 Parasite
Grid1_20 Grid1 20 5400 OR 2 Host
Grid1_20 Grid1 20 5400 OR 0 Parasite
Grid1_20 Grid1 20 5400 ANDN 0 Host
Grid1_20 Grid1 20 5400 ANDN 0 Parasite
Grid1_20 Grid1 20 5400 NOR 0 Host
Grid1_20 Grid1 20 5400 NOR 0 Parasite
Grid1_20 Grid1 20 5400 XOR 0 Host
Grid1_20 Grid1 20 5400 XOR 0 Parasite
Grid1_20 Grid1 20 5400 EQU 0 Host
Grid1_20 Grid1 20 5400 EQU 0 Parasite
Grid1_20 Grid1 20 5450 NOT 2627 Host
Grid1_20 Grid1 20 5450 NOT 698 Parasite
Grid1_20 Grid1 20 5450 NAND 6 Host
Grid1_20 Grid1 20 5450 NAND 13 Parasite
Grid1_20 Grid1 20 5450 AND 0 Host
Grid1_20 Grid1 20 5450 AND 0 Parasite
Grid1_20 Grid1 20 5450 ORN 0 Host
Grid1_20 Grid1 20 5450 ORN 1 Parasite
Grid1_20 Grid1 20 5450 OR 2 Host
Grid1_20 Grid1 20 5450 OR 1 Parasite
Grid1_20 Grid1 20 5450 ANDN 0 Host
Grid1_20 Grid1 20 5450 ANDN 0 Parasite
Grid1_20 Grid1 20 5450 NOR 0 Host
Grid1_20 Grid1 20 5450 NOR 0 Parasite
Grid1_20 Grid1 20 5450 XOR 0 Host
Grid1_20 Grid1 20 5450 XOR 0 Parasite
Grid1_20 Grid1 20 5450 EQU 0 Host
Grid1_20 Grid1 20 5450 EQU 0 Parasite
Grid1_20 Grid1 20 5500 NOT 2611 Host
Grid1_20 Grid1 20 5500 NOT 662 Parasite
Grid1_20 Grid1 20 5500 NAND 5 Host
Grid1_20 Grid1 20 5500 NAND 13 Parasite
Grid1_20 Grid1 20 5500 AND 1 Host
Grid1_20 Grid1 20 5500 AND 1 Parasite
Grid1_20 Grid1 20 5500 ORN 0 Host
Grid1_20 Grid1 20 5500 ORN 0 Parasite
Grid1_20 Grid1 20 5500 OR 2 Host
Grid1_20 Grid1 20 5500 OR 1 Parasite
Grid1_20 Grid1 20 5500 ANDN 1 Host
Grid1_20 Grid1 20 5500 ANDN 1 Parasite
Grid1_20 Grid1 20 5500 NOR 0 Host
Grid1_20 Grid1 20 5500 NOR 0 Parasite
Grid1_20 Grid1 20 5500 XOR 0 Host
Grid1_20 Grid1 20 5500 XOR 0 Parasite
Grid1_20 Grid1 20 5500 EQU 0 Host
Grid1_20 Grid1 20 5500 EQU 0 Parasite
Grid1_20 Grid1 20 5550 NOT 2631 Host
Grid1_20 Grid1 20 5550 NOT 681 Parasite
Grid1_20 Grid1 20 5550 NAND 5 Host
Grid1_20 Grid1 20 5550 NAND 8 Parasite
Grid1_20 Grid1 20 5550 AND 1 Host
Grid1_20 Grid1 20 5550 AND 0 Parasite
Grid1_20 Grid1 20 5550 ORN 0 Host
Grid1_20 Grid1 20 5550 ORN 0 Parasite
Grid1_20 Grid1 20 5550 OR 5 Host
Grid1_20 Grid1 20 5550 OR 1 Parasite
Grid1_20 Grid1 20 5550 ANDN 0 Host
Grid1_20 Grid1 20 5550 ANDN 0 Parasite
Grid1_20 Grid1 20 5550 NOR 0 Host
Grid1_20 Grid1 20 5550 NOR 0 Parasite
Grid1_20 Grid1 20 5550 XOR 0 Host
Grid1_20 Grid1 20 5550 XOR 0 Parasite
Grid1_20 Grid1 20 5550 EQU 0 Host
Grid1_20 Grid1 20 5550 EQU 0 Parasite
Grid1_20 Grid1 20 5600 NOT 2587 Host
Grid1_20 Grid1 20 5600 NOT 690 Parasite
Grid1_20 Grid1 20 5600 NAND 5 Host
Grid1_20 Grid1 20 5600 NAND 12 Parasite
Grid1_20 Grid1 20 5600 AND 1 Host
Grid1_20 Grid1 20 5600 AND 0 Parasite
Grid1_20 Grid1 20 5600 ORN 0 Host
Grid1_20 Grid1 20 5600 ORN 0 Parasite
Grid1_20 Grid1 20 5600 OR 1 Host
Grid1_20 Grid1 20 5600 OR 0 Parasite
Grid1_20 Grid1 20 5600 ANDN 0 Host
Grid1_20 Grid1 20 5600 ANDN 0 Parasite
Grid1_20 Grid1 20 5600 NOR 0 Host
Grid1_20 Grid1 20 5600 NOR 0 Parasite
Grid1_20 Grid1 20 5600 XOR 0 Host
Grid1_20 Grid1 20 5600 XOR 0 Parasite
Grid1_20 Grid1 20 5600 EQU 0 Host
Grid1_20 Grid1 20 5600 EQU 0 Parasite
Grid1_20 Grid1 20 5650 NOT 2594 Host
Grid1_20 Grid1 20 5650 NOT 699 Parasite
Grid1_20 Grid1 20 5650 NAND 7 Host
Grid1_20 Grid1 20 5650 NAND 12 Parasite
Grid1_20 Grid1 20 5650 AND 2 Host
Grid1_20 Grid1 20 5650 AND 0 Parasite
Grid1_20 Grid1 20 5650 ORN 1 Host
Grid1_20 Grid1 20 5650 ORN 0 Parasite
Grid1_20 Grid1 20 5650 OR 1 Host
Grid1_20 Grid1 20 5650 OR 0 Parasite
Grid1_20 Grid1 20 5650 ANDN 0 Host
Grid1_20 Grid1 20 5650 ANDN 0 Parasite
Grid1_20 Grid1 20 5650 NOR 0 Host
Grid1_20 Grid1 20 5650 NOR 0 Parasite
Grid1_20 Grid1 20 5650 XOR 0 Host
Grid1_20 Grid1 20 5650 XOR 0 Parasite
Grid1_20 Grid1 20 5650 EQU 0 Host
Grid1_20 Grid1 20 5650 EQU 0 Parasite
Grid1_20 Grid1 20 5700 NOT 2603 Host
Grid1_20 Grid1 20 5700 NOT 685 Parasite
Grid1_20 Grid1 20 5700 NAND 7 Host
Grid1_20 Grid1 20 5700 NAND 11 Parasite
Grid1_20 Grid1 20 5700 AND 1 Host
Grid1_20 Grid1 20 5700 AND 0 Parasite
Grid1_20 Grid1 20 5700 ORN 1 Host
Grid1_20 Grid1 20 5700 ORN 0 Parasite
Grid1_20 Grid1 20 5700 OR 1 Host
Grid1_20 Grid1 20 5700 OR 1 Parasite
Grid1_20 Grid1 20 5700 ANDN 0 Host
Grid1_20 Grid1 20 5700 ANDN 2 Parasite
Grid1_20 Grid1 20 5700 NOR 0 Host
Grid1_20 Grid1 20 5700 NOR 0 Parasite
Grid1_20 Grid1 20 5700 XOR 0 Host
Grid1_20 Grid1 20 5700 XOR 0 Parasite
Grid1_20 Grid1 20 5700 EQU 0 Host
Grid1_20 Grid1 20 5700 EQU 0 Parasite
Grid1_20 Grid1 20 5750 NOT 2553 Host
Grid1_20 Grid1 20 5750 NOT 693 Parasite
Grid1_20 Grid1 20 5750 NAND 6 Host
Grid1_20 Grid1 20 5750 NAND 10 Parasite
Grid1_20 Grid1 20 5750 AND 0 Host
Grid1_20 Grid1 20 5750 AND 0 Parasite
Grid1_20 Grid1 20 5750 ORN 0 Host
Grid1_20 Grid1 20 5750 ORN 0 Parasite
Grid1_20 Grid1 20 5750 OR 1 Host
Grid1_20 Grid1 20 5750 OR 1 Parasite
Grid1_20 Grid1 20 5750 ANDN 0 Host
Grid1_20 Grid1 20 5750 ANDN 0 Parasite
Grid1_20 Grid1 20 5750 NOR 0 Host
Grid1_20 Grid1 20 5750 NOR 0 Parasite
Grid1_20 Grid1 20 5750 XOR 0 Host
Grid1_20 Grid1 20 5750 XOR 0 Parasite
Grid1_20 Grid1 20 5750 EQU 0 Host
Grid1_20 Grid1 20 5750 EQU 0 Parasite
Grid1_20 Grid1 20 5800 NOT 2594 Host
Grid1_20 Grid1 20 5800 NOT 693 Parasite
Grid1_20 Grid1 20 5800 NAND 6 Host
Grid1_20 Grid1 20 5800 NAND 9 Parasite
Grid1_20 Grid1 20 5800 AND 0 Host
Grid1_20 Grid1 20 5800 AND 0 Parasite
Grid1_20 Grid1 20 5800 ORN 0 Host
Grid1_20 Grid1 20 5800 ORN 1 Parasite
Grid1_20 Grid1 20 5800 OR 1 Host
Grid1_20 Grid1 20 5800 OR 0 Parasite
Grid1_20 Grid1 20 5800 ANDN 0 Host
Grid1_20 Grid1 20 5800 ANDN 1 Parasite
Grid1_20 Grid1 20 5800 NOR 0 Host
Grid1_20 Grid1 20 5800 NOR 0 Parasite
Grid1_20 Grid1 20 5800 XOR 0 Host
Grid1_20 Grid1 20 5800 XOR 0 Parasite
Grid1_20 Grid1 20 5800 EQU 0 Host
Grid1_20 Grid1 20 5800 EQU 0 Parasite
Grid1_20 Grid1 20 5850 NOT 2584 Host
Grid1_20 Grid1 20 5850 NOT 683 Parasite
Grid1_20 Grid1 20 5850 NAND 4 Host
Grid1_20 Grid1 20 5850 NAND 11 Parasite
Grid1_20 Grid1 20 5850 AND 0 Host
Grid1_20 Grid1 20 5850 AND 0 Parasite
Grid1_20 Grid1 20 5850 ORN 2 Host
Grid1_20 Grid1 20 5850 ORN 2 Parasite
Grid1_20 Grid1 20 5850 OR 0 Host
Grid1_20 Grid1 20 5850 OR 0 Parasite
Grid1_20 Grid1 20 5850 ANDN 2 Host
Grid1_20 Grid1 20 5850 ANDN 0 Parasite
Grid1_20 Grid1 20 5850 NOR 0 Host
Grid1_20 Grid1 20 5850 NOR 0 Parasite
Grid1_20 Grid1 20 5850 XOR 0 Host
